trial_type,workspace,trial_name,agent_name,model,milestone_id,milestone_order,grading_status
e2e,navidrome,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,milestone_003_sub-04,8,graded
e2e,navidrome,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,milestone_004,9,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_002,1,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_006,2,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_007,3,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_001,4,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_003_sub-01,5,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_003_sub-02,6,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_003_sub-03,7,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_003_sub-04,8,graded
e2e,navidrome,_openhands_glm-5_run_002,openhands,glm-5,milestone_004,9,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_002,1,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_006,2,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_007,3,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_001,4,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_003_sub-01,5,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_003_sub-02,6,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_003_sub-03,7,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_003_sub-04,8,graded
e2e,navidrome,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,milestone_004,9,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_002,1,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_006,2,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_007,3,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_001,4,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_003_sub-01,5,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_003_sub-02,6,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_003_sub-03,7,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_003_sub-04,8,graded
e2e,navidrome,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,milestone_004,9,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_002,1,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_007,2,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_006,3,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_001,4,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_003_sub-01,5,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_003_sub-02,6,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_003_sub-03,7,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_003_sub-04,8,graded
e2e,navidrome,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,milestone_004,9,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_006,1,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_007,2,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_002,3,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_001,4,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_003_sub-01,5,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_003_sub-02,6,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_003_sub-03,7,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_003_sub-04,8,graded
e2e,navidrome,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,milestone_004,9,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_002,1,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_006,2,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_007,3,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_001,4,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_003_sub-01,5,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_003_sub-02,6,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_003_sub-03,7,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_003_sub-04,8,graded
e2e,navidrome,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,milestone_004,9,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_G05_be6e868,8,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_G01_48bca0a,9,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_G02_da9615f,4,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_G04_ca0e961,5,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_G01_48bca0a,8,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_G05_be6e868,9,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_M02_parser,1,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_G04_1ddae02,2,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_G01_48bca0a,8,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_G05_be6e868,9,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_G01_48bca0a,8,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_G05_be6e868,9,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_G01_48bca0a,8,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_G05_be6e868,9,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_G01_48bca0a,8,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_G05_be6e868,9,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_G01_48bca0a,8,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_G05_be6e868,9,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_G05_be6e868,8,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_G01_48bca0a,9,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_kimi-k2.6_run_002,claude-code,kimi-k2.6,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_G01_48bca0a,8,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_G05_be6e868,9,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_kimi-k3_run_002,claude-code,kimi-k3,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_G02_da9615f,4,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_G04_ca0e961,5,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_G05_be6e868,8,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_G01_48bca0a,9,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_opus-4.5_run_002,claude-code,claude-opus-4-5-20251101,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_M02_parser,2,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_core_development.2,3,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_G02_da9615f,4,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_G04_ca0e961,5,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_core_development.3,7,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_G05_be6e868,8,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_G01_48bca0a,9,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_M08_docs,10,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_core_development.1,11,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_core_development.4,12,graded
e2e,nushell,_claude-code_opus-4.6_run_002,claude-code,claude-opus-4-6,milestone_G02_a647707,13,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_G04_1ddae02,1,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_M02_parser,2,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_core_development.2,3,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_G04_ca0e961,4,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_G02_da9615f,5,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_G05_0b8531e,6,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_core_development.3,7,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_G01_48bca0a,8,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_G05_be6e868,9,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_M08_docs,10,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_core_development.1,11,graded
e2e,nushell,_claude-code_opus-4.7-xhigh-1m_run_002,claude-code,claude-opus-4-7[1m],milestone_core_development.4,12,graded
